simulation_id,site_id,site_name,ready_for_service,total_capex_usd,unlevered_npv_usd,unlevered_irr
312,S03,Atlas West,2030-03-01,1082736415.5851376,-64438111.49037039,0.07742359264980259
313,S01,Atlas East,2029-05-01,1709850479.9259093,-138288735.28525615,0.07886082167741759
313,S02,Atlas Central,2029-11-01,2488782365.22549,-150956098.21640444,0.08281967677231905
313,S03,Atlas West,2030-05-01,1304552588.387916,-203697770.4296986,-0.007619561295726496
314,S01,Atlas East,2028-10-01,1510303972.309351,-101102576.7277726,0.092949646360027
314,S02,Atlas Central,2029-04-01,2198331337.4725003,27771334.01402259,0.1258059552496147
314,S03,Atlas West,2029-10-01,1152305993.6878753,-39977679.6372298,0.10002187467430179
315,S01,Atlas East,2028-08-01,1452807143.137476,-138729561.30588996,0.08316395048008318
315,S02,Atlas Central,2029-02-01,2114641508.3445487,-39302541.89712739,0.11189921726998331
315,S03,Atlas West,2029-08-01,1108438042.5419261,-68565658.09142101,0.08656583656843764
316,S01,Atlas East,2028-08-01,1573872025.2924798,-139564413.41157925,0.08592494730532296
316,S02,Atlas Central,2029-02-01,2290858170.147943,-29361880.87349844,0.11442876296929749
316,S03,Atlas West,2029-08-01,1200806063.7416697,-64814577.96189487,0.0909316164183791
317,S01,Atlas East,2028-11-01,1439006147.137752,-205431067.30582738,0.05859563572668125
317,S02,Atlas Central,2029-05-01,2094553391.94495,-142946792.96221352,0.0864807009909383
317,S03,Atlas West,2029-11-01,1097908393.7421367,-126691462.57072926,0.048547288276728384
318,S01,Atlas East,2029-01-01,1403494274.236968,36674923.960020304,0.13113323567949187
318,S02,Atlas Central,2029-07-01,2042863888.0560312,199581926.55407763,0.16819834412237267
318,S03,Atlas West,2030-01-01,1070814149.9733905,21997807.21840918,0.1330522240078511
319,S01,Atlas East,2029-01-01,1634254788.4138575,-374851201.7819823,0.01020511535850166
319,S02,Atlas Central,2029-07-01,2378748636.4690595,-397060951.27827954,0.027797123763351417
319,S03,Atlas West,2030-01-01,1246875875.6046467,-266177951.55769563,-0.030337781600300873
320,S01,Atlas East,2028-07-01,1418796956.2941678,43147515.31081593,0.13083834335157496
320,S02,Atlas Central,2029-01-01,2065137791.9392886,238050877.33947563,0.16623006718661149
320,S03,Atlas West,2029-07-01,1082489529.6170318,66200762.1008451,0.15035845312717244
321,S01,Atlas East,2028-10-01,1445424291.3421173,-85127482.83875895,0.0963267234432319
321,S02,Atlas Central,2029-04-01,2103895357.3979707,45466148.2752161,0.12988205975840494
321,S03,Atlas West,2029-10-01,1102805200.061023,-29803504.042081237,0.10450508653096957
322,S01,Atlas East,2028-08-01,1556652972.0611753,-378146039.1681783,0.01953858320795554
322,S02,Atlas Central,2029-02-01,2265794881.555711,-381507122.759846,0.041527289174217774
322,S03,Atlas West,2029-08-01,1187668563.868897,-237802990.2898786,0.004607386656602763
323,S01,Atlas East,2028-12-01,1594281236.931995,-70672678.84438431,0.10113877588586839
323,S02,Atlas Central,2029-06-01,2320564911.5343485,62396194.93708444,0.13316681202558356
323,S03,Atlas West,2029-12-01,1216377536.3258924,-39032825.567062736,0.10001053193705323
324,S01,Atlas East,2028-08-01,1352250049.3917916,-79070016.27428234,0.0978332465327787
324,S02,Atlas Central,2029-02-01,1968275071.8924966,48034201.932480335,0.1304384775870282
324,S03,Atlas West,2029-08-01,1031716704.3507743,-24793727.964236856,0.10723051636395775
325,S01,Atlas East,2029-01-01,1654349037.4720464,-437002491.3064618,-0.008629181833156307
325,S02,Atlas Central,2029-07-01,2407996932.3204236,-468891626.4011717,0.011055285462032938
325,S03,Atlas West,2030-01-01,1262207043.4045987,-303628335.54909754,-0.051627089350915534
326,S01,Atlas East,2029-03-01,1325935805.1526623,216387060.23417938,0.19066973553188893
326,S02,Atlas Central,2029-09-01,1929973227.4999862,415324514.5489664,0.22999744047112602
326,S03,Atlas West,2030-03-01,1011639910.597957,102385780.06115186,0.18826835095198935
327,S01,Atlas East,2028-10-01,1372233419.5061305,160510899.1015706,0.16396713905540783
327,S02,Atlas Central,2029-04-01,1997361977.2811456,403668251.36767673,0.20655990309704975
327,S03,Atlas West,2029-10-01,1046963275.6231959,145652051.82029045,0.1949622782763163
328,S01,Atlas East,2028-10-01,1402863862.990654,139225375.58745873,0.15759094867663914
328,S02,Atlas Central,2029-04-01,2041946289.4641745,364193253.83331656,0.1970861614558026
328,S03,Atlas West,2029-10-01,1070333169.5410177,126166244.04436386,0.1840417988305847
329,S01,Atlas East,2028-09-01,1496501653.7615666,-135889211.29995692,0.08402971261749026
329,S02,Atlas Central,2029-03-01,2178241296.030725,-17990135.706756115,0.11629821479538305
329,S03,Atlas West,2029-09-01,1141775335.832899,-58883769.401696205,0.09121405236556157
330,S01,Atlas East,2028-07-01,1423779103.6005616,-19994439.14209771,0.11491542157934997
330,S02,Atlas Central,2029-01-01,2072389584.1297066,150138464.6639831,0.1494882029720943
330,S03,Atlas West,2029-07-01,1086290723.487836,23543475.1017617,0.13091405098225306
331,S01,Atlas East,2029-02-01,1463854726.8085032,111409334.64794004,0.15291414197743136
331,S02,Atlas Central,2029-08-01,2130721880.132377,286959797.6214397,0.1881340511861469
331,S03,Atlas West,2030-02-01,1116866939.7131543,50055941.323200226,0.1494993840038874
332,S01,Atlas East,2028-08-01,1550399979.4927564,1717602.3168046474,0.12041037682229705
332,S02,Atlas Central,2029-02-01,2256693303.483901,184425711.92655802,0.15423753455557465
332,S03,Atlas West,2029-08-01,1182897762.1315105,39384818.57542014,0.137310062228033
333,S01,Atlas East,2028-08-01,1368784592.1059186,-27698879.834623218,0.11244755620629743
333,S02,Atlas Central,2029-02-01,1992342017.398615,131556513.47645402,0.1477947345627897
333,S03,Atlas West,2029-08-01,1044331948.0511824,15502556.475034118,0.12776605231990956
334,S01,Atlas East,2029-01-01,1499216426.0458126,150429550.2467544,0.16165594352068724
334,S02,Atlas Central,2029-07-01,2182192797.9111276,367448919.610837,0.20114396174655003
334,S03,Atlas West,2030-01-01,1143846606.5386572,99062700.74712026,0.1737795315688302
335,S01,Atlas East,2028-07-01,1629842225.3075826,-256185949.85049534,0.05944399889254148
335,S02,Atlas Central,2029-01-01,2372325905.725482,-191876777.4272039,0.08492593910355573
335,S03,Atlas West,2029-07-01,1243509253.3828225,-146272150.39923966,0.05712043870027128
336,S01,Atlas East,2028-06-01,1441981297.334492,-208148724.90788805,0.0662799210506324
336,S02,Atlas Central,2028-12-01,2098883888.3424273,-134107257.85273743,0.09336298065903526
336,S03,Atlas West,2029-06-01,1100178323.1515012,-116195560.02756178,0.06581799497685625
337,S01,Atlas East,2028-08-01,1344812879.6423903,112354306.42473292,0.14996949812530258
337,S02,Atlas Central,2029-02-01,1957449858.1461458,329087434.26423335,0.1881899691356177
337,S03,Atlas West,2029-08-01,1026042419.2827127,113276065.7616266,0.17571795657946332
338,S01,Atlas East,2028-05-01,1431877384.7417393,9737207.49080801,0.12231197071977107
338,S02,Atlas Central,2028-11-01,2084177082.235198,186315250.62712622,0.15401697377950518
338,S03,Atlas West,2029-05-01,1092469412.0622158,40763773.40641463,0.13743254335903
339,S01,Atlas East,2028-10-01,1519599970.4938357,-373113910.7112452,0.0121969265868338
339,S02,Atlas Central,2029-04-01,2211862179.274361,-377030984.12708163,0.03514124752294956
339,S03,Atlas West,2029-10-01,1159398496.0064082,-237166738.96958315,-0.0071605365642885
340,S01,Atlas East,2028-06-01,1582934454.2650104,52365378.704093456,0.13145495502223037
340,S02,Atlas Central,2028-12-01,2304049038.9857373,255187995.65782714,0.16315373286984358
340,S03,Atlas West,2029-06-01,1207720361.402193,73142562.13641882,0.1490451145243783
341,S01,Atlas East,2028-08-01,1584820506.5094748,-23773522.201979876,0.11440675835501257
341,S02,Atlas Central,2029-02-01,2306794292.808235,153591055.84420872,0.14806173920240773
341,S03,Atlas West,2029-08-01,1209159349.4109325,24428903.29137063,0.13056060243745238
342,S01,Atlas East,2028-09-01,1506492487.369145,-126318220.99273443,0.08688071040887024
342,S02,Atlas Central,2029-03-01,2192783509.3928666,-17456270.41633272,0.1164319040052526
342,S03,Atlas West,2029-09-01,1149397971.8446069,-57535495.19047737,0.09207399965762098
343,S01,Atlas East,2028-09-01,1608542518.1033406,-127897011.40540159,0.08861430271766157
343,S02,Atlas Central,2029-03-01,2341322998.5726404,-10302211.2008245,0.11802849068036125
343,S03,Atlas West,2029-09-01,1227258365.66403,-55695032.746780515,0.09470902711035234
344,S01,Atlas East,2028-07-01,1358015374.5238187,214900476.27085626,0.17373104789897265
344,S02,Atlas Central,2029-01-01,1976666822.918003,483524244.2916851,0.2136538565409647
344,S03,Atlas West,2029-07-01,1036115433.8959506,188357086.85945153,0.2062961674383199
345,S01,Atlas East,2028-09-01,1657387371.2101483,-282800992.7595681,0.04992637789576171
345,S02,Atlas Central,2029-03-01,2412419395.872549,-217898001.41685843,0.0780643422074283
345,S03,Atlas West,2029-09-01,1264525179.515891,-158962346.9805827,0.047495463109295644
346,S01,Atlas East,2029-02-01,1480744837.2953207,-158385395.06186938,0.07022235389272913
346,S02,Atlas Central,2029-08-01,2155306374.2854114,-93547900.98429012,0.09650573926059658
346,S03,Atlas West,2030-02-01,1129753468.4549484,-128621393.29428518,0.04023937057550642
347,S01,Atlas East,2029-04-01,1413756209.3116813,-54670029.484056234,0.10133835276231462
347,S02,Atlas Central,2029-10-01,2057800704.6647806,-10088964.953264952,0.11718064532492378
347,S03,Atlas West,2030-04-01,1078643626.3637273,-107741648.81434381,0.04398426751016049
348,S01,Atlas East,2028-11-01,1412115033.6128411,36997134.979678035,0.1304958347827183
348,S02,Atlas Central,2029-05-01,2055411882.2586913,219511549.73092842,0.1689366583618055
348,S03,Atlas West,2029-11-01,1077391470.0897975,48283010.787732005,0.14599035350907408
349,S01,Atlas East,2028-12-01,1485320453.646941,-112337262.5811547,0.08742564648377371
349,S02,Atlas Central,2029-06-01,2161966438.0861034,3632828.632548094,0.1208303181560999
349,S03,Atlas West,2029-12-01,1133244494.2639625,-64903034.13138425,0.08398266519622988
350,S01,Atlas East,2029-02-01,1455620771.5570545,-318927156.1730559,0.012545913490173755
350,S02,Atlas Central,2029-08-01,2118736900.8219352,-331871129.2058654,0.030900729082270484
350,S03,Atlas West,2030-02-01,1110584736.8176048,-238788732.67092282,-0.03772515572447677
351,S01,Atlas East,2028-12-01,1394602450.978849,107992776.54025972,0.15138853318222378
351,S02,Atlas Central,2029-06-01,2029921345.3136578,324991259.97271466,0.19456166144085252
351,S03,Atlas West,2029-12-01,1064030018.154233,90518568.74455309,0.17064168666952995
352,S01,Atlas East,2028-12-01,1723688008.0317278,-295279878.5077131,0.042841515149494525
352,S02,Atlas Central,2029-06-01,2508923656.135071,-258882212.08673954,0.06661196241187595
352,S03,Atlas West,2029-12-01,1315110109.8316145,-195830708.99447358,0.022409525663839025
353,S01,Atlas East,2028-07-01,1525343550.7666678,-443027217.387728,0.0006640852024326627
353,S02,Atlas Central,2029-01-01,2220222279.4492617,-467343738.3007324,0.023153494600649527
353,S03,Atlas West,2029-07-01,1163780635.0293837,-279960270.7393671,-0.016382812661700497
354,S01,Atlas East,2028-06-01,1429657889.015866,-134188018.98413849,0.085862336576364
354,S02,Atlas Central,2028-12-01,2080946482.9008718,-30260593.09255624,0.11406491756353243
354,S03,Atlas West,2029-06-01,1090776019.0269198,-64671520.29126167,0.09020875643844928
355,S01,Atlas East,2028-09-01,1465490451.7284064,-190024523.6556226,0.06784293326195256
355,S02,Atlas Central,2029-03-01,2133102768.6269026,-105865581.59151125,0.09740237691622267
355,S03,Atlas West,2029-09-01,1118114937.244636,-100954721.608984,0.06882077399300712
356,S01,Atlas East,2028-07-01,1572861920.219069,44432463.89970851,0.13006730806213795
356,S02,Atlas Central,2029-01-01,2289387906.096645,261417930.72669506,0.16580316247903748
356,S03,Atlas West,2029-07-01,1200035390.9819565,75962450.13463569,0.1513912290817112
357,S01,Atlas East,2028-08-01,1579451562.5059605,-3926302.1190810204,0.11907716298196691
357,S02,Atlas Central,2029-02-01,2298979496.5364532,181372325.91038632,0.15310922759137635
357,S03,Atlas West,2029-08-01,1205063043.9860291,37695143.779569864,0.13628540558937985
358,S01,Atlas East,2028-12-01,1592542909.9904854,-311505312.77547014,0.03085686722714609
358,S02,Atlas Central,2029-06-01,2318034680.0972624,-278673564.63486457,0.05734570308244136
358,S03,Atlas West,2029-12-01,1215051257.252,-204033571.95768082,0.009011657256901229
359,S01,Atlas East,2028-12-01,1379279277.0027833,147023694.5944878,0.16278013047459727
359,S02,Atlas Central,2029-06-01,2007617614.3040512,362995319.82331085,0.20364035740059605
359,S03,Atlas West,2029-12-01,1052339003.9354568,110281461.46613097,0.18196835254067834
360,S01,Atlas East,2028-11-01,1615310269.5515614,-357977824.587662,0.02094808789770819
360,S02,Atlas Central,2029-05-01,2351173836.7917175,-350195765.6164527,0.044079024644789744
360,S03,Atlas West,2029-11-01,1232421909.3615618,-230384733.552184,0.0002528548873219627
361,S01,Atlas East,2028-09-01,1436430559.9562223,8999453.79685986,0.12238485405806232
361,S02,Atlas Central,2029-03-01,2090804481.7140572,179931921.41281104,0.15717861442040504
361,S03,Atlas West,2029-09-01,1095943316.1147475,39490244.83729231,0.13941620671995048
362,S01,Atlas East,2029-02-01,1475261979.4096303,-115963257.59989989,0.08388104635507454
362,S02,Atlas Central,2029-08-01,2147325770.0295734,-37328006.09989786,0.1106923441038199
362,S03,Atlas West,2030-02-01,1125570250.9569774,-101620758.34226203,0.05739000277195516
363,S01,Atlas East,2028-10-01,1402243462.2378044,-59691749.66824317,0.102975636095747
363,S02,Atlas Central,2029-04-01,2041043261.701693,78709630.25284171,0.1375356577928022
363,S03,Atlas West,2029-10-01,1069859826.7443988,-13652334.026763797,0.11271946469792837
364,S01,Atlas East,2028-08-01,1690806316.0504072,-122634487.39750314,0.09230520241057727
364,S02,Atlas Central,2029-02-01,2461062526.6955924,20491170.82136655,0.12359102958595791
364,S03,Atlas West,2029-08-01,1290022596.6903105,-42408404.198289394,0.1024403641712357
365,S01,Atlas East,2028-10-01,1408424476.334454,59285206.40961254,0.13627827501556666
365,S02,Atlas Central,2029-04-01,2050040071.1090388,257906964.9702065,0.17537069425438068
365,S03,Atlas West,2029-10-01,1074575711.5736947,73373742.7794137,0.15775919346647527
366,S01,Atlas East,2028-07-01,1511164839.3451424,10475892.023344755,0.12249323993230377
366,S02,Atlas Central,2029-01-01,2199584377.269041,186963385.23135948,0.15448036567775425
366,S03,Atlas West,2029-07-01,1152962803.3522198,40904585.45854032,0.13778933727785048
367,S01,Atlas East,2028-06-01,1497138600.310494,-259080776.80159163,0.05470159829792132
367,S02,Atlas Central,2028-12-01,2179168407.1186075,-199595587.47417212,0.08133046391365917
367,S03,Atlas West,2029-06-01,1142261302.4591174,-149695683.0929793,0.05195267765621536
368,S01,Atlas East,2029-02-01,1413595433.2154012,-24899791.29392779,0.1121070633987884
368,S02,Atlas Central,2029-08-01,2057566686.1246397,90613823.4887259,0.14301777234231072
368,S03,Atlas West,2030-02-01,1078520960.156936,-39299790.77617729,0.09527811686704735
369,S01,Atlas East,2028-07-01,1384002822.5467453,345125283.9557841,0.20225712612171987
369,S02,Atlas Central,2029-01-01,2014492997.2624848,677234433.8350832,0.24514766883724048
369,S03,Atlas West,2029-07-01,1055942894.2393684,282758576.3994957,0.2436663023063066
370,S01,Atlas East,2029-03-01,1376781261.3427577,-63085163.76608217,0.0985358532768239
370,S02,Atlas Central,2029-09-01,2003981613.7322364,15035038.007273912,0.12413095431788901
370,S03,Atlas West,2030-03-01,1050433110.5059559,-82614447.25547945,0.06327940412904054
371,S01,Atlas East,2028-08-01,1481790141.7653065,-9803256.251443028,0.11754068403523554
371,S02,Atlas Central,2029-02-01,2156827873.0139465,154041879.5955336,0.15004340777225345
371,S03,Atlas West,2029-08-01,1130550997.0505674,26079306.835526586,0.132043395205661
372,S01,Atlas East,2028-12-01,1366665139.1070383,-217843584.79479504,0.048703729720926514
372,S02,Atlas Central,2029-06-01,1989257035.8113558,-165420804.7797556,0.0774367095457893
372,S03,Atlas West,2029-12-01,1042714883.9112959,-143203015.10622978,0.030613001688521546
373,S01,Atlas East,2028-06-01,1672317412.1369574,-260354890.07950425,0.06178421625516295
373,S02,Atlas Central,2028-12-01,2434150899.888238,-179271272.02129078,0.0891555050903663
373,S03,Atlas West,2029-06-01,1275916247.7785673,-141493256.63237286,0.06295696465126377
374,S01,Atlas East,2028-09-01,1503814783.3527157,-162082075.84716713,0.07700015409407213
374,S02,Atlas Central,2029-03-01,2188885962.4356194,-69488918.45256734,0.10563632382998245
374,S03,Atlas West,2029-09-01,1147354982.8542943,-83395742.74771702,0.07907226973441395
375,S01,Atlas East,2028-09-01,1417018666.6185837,-122244879.28735352,0.0859140818032249
375,S02,Atlas Central,2029-03-01,2062549392.5226054,-9783687.456209898,0.11787845125294405
375,S03,Atlas West,2029-09-01,1081132760.4571416,-53687356.5238297,0.09232085349063612
376,S01,Atlas East,2028-10-01,1578646220.6514032,-86265623.322204,0.0980163187251537
376,S02,Atlas Central,2029-04-01,2297807276.7259316,49282096.22624588,0.12982986144491626
376,S03,Atlas West,2029-10-01,1204448597.978478,-29735647.195941687,0.10583237152813174
377,S01,Atlas East,2029-02-01,1587288441.5328174,-309491771.38434744,0.025226819330230077
377,S02,Atlas Central,2029-08-01,2310386509.342212,-317031057.8196676,0.04246722965821115
377,S03,Atlas West,2030-02-01,1211042292.4287424,-236060874.1049862,-0.021881327183107757
378,S01,Atlas East,2028-09-01,1379062270.6043851,100165034.47630239,0.1469562091027694
378,S02,Atlas Central,2029-03-01,2007301749.4352717,307212465.61817074,0.18451899018979812
378,S03,Atlas West,2029-09-01,1052173436.0907532,102494226.99673808,0.17129041004709422
379,S01,Atlas East,2028-12-01,1621549680.8754694,-89583093.45599306,0.09636705975268778
379,S02,Atlas Central,2029-06-01,2360255646.607628,41088599.66570544,0.1285620215199923
379,S03,Atlas West,2029-12-01,1237182349.1123953,-50240895.855260134,0.09460296282696867
380,S01,Atlas East,2029-02-01,1348046868.2111406,154556468.12738562,0.16886148714071392
380,S02,Atlas Central,2029-08-01,1962157108.1739936,341786603.9122658,0.20686218618831775
380,S03,Atlas West,2030-02-01,1028509832.7833147,80797160.72048652,0.17105457349776598
381,S01,Atlas East,2028-09-01,1414266876.9971008,-127808082.0240134,0.08426395963419475
381,S02,Atlas Central,2029-03-01,2058544009.851336,-14633154.48231101,0.11681973899665254
381,S03,Atlas West,2029-09-01,1079033246.8940845,-55994992.849877715,0.09106383628000536
382,S01,Atlas East,2029-02-01,1575713769.3123374,-136508884.32823586,0.07997037293973452
382,S02,Atlas Central,2029-08-01,2293538930.887958,-69219161.96584296,0.10372892611211237
382,S03,Atlas West,2030-02-01,1202211246.2160797,-118900449.46014321,0.05107084133566486
383,S01,Atlas East,2028-11-01,1447243640.9214203,-50353562.19340217,0.10571633269586345
383,S02,Atlas Central,2029-05-01,2106543521.7856228,86002971.04326057,0.1391820674005344
383,S03,Atlas West,2029-11-01,1104193296.4067132,-16036856.957034707,0.1113793348847949
384,S01,Atlas East,2028-05-01,1562968645.4312015,9331706.061465263,0.12203031027163735
384,S02,Atlas Central,2028-11-01,2274987695.016526,206691728.7197492,0.15456368933707787
384,S03,Atlas West,2029-05-01,1192487188.736398,48610461.13474047,0.13902341889518532
385,S01,Atlas East,2028-09-01,1451370054.3830442,-10728928.714260578,0.11716847654505091
385,S02,Atlas Central,2029-03-01,2112549745.8242092,153610629.92866206,0.15158930871257237
385,S03,Atlas West,2029-09-01,1107341597.047804,25732826.62339294,0.1325898783194044
386,S01,Atlas East,2029-05-01,1372519236.4645252,-2609500.165551901,0.1190648666017029
386,S02,Atlas Central,2029-11-01,1997777999.742809,30733841.212441206,0.12913345670126453
386,S03,Atlas West,2030-05-01,1047181343.3766377,-100724819.84414887,0.043421843573617336
387,S01,Atlas East,2028-07-01,1575662719.5214295,-292909758.9288784,0.04757901111332985
387,S02,Atlas Central,2029-01-01,2293464625.081192,-234365865.15324664,0.07534407976238033
387,S03,Atlas West,2029-07-01,1202172297.1163497,-166763338.227445,0.04523312394957002
388,S01,Atlas East,2028-09-01,1373260992.6845584,-142915622.2684102,0.07860448572664258
388,S02,Atlas Central,2029-03-01,1998857667.1297462,-33408642.069880962,0.1124944011143596
388,S03,Atlas West,2029-09-01,1047747275.9000704,-65247404.18412173,0.08512879682245367
389,S01,Atlas East,2028-10-01,1493400345.9402046,15974850.135468006,0.12418562806064348
389,S02,Atlas Central,2029-04-01,2173727170.2018538,194171118.07146192,0.1598443589292451
389,S03,Atlas West,2029-10-01,1139409152.8284526,42372240.7783854,0.1408078782372162
390,S01,Atlas East,2028-09-01,1549348363.6472669,15940568.120080233,0.12390754038670404
390,S02,Atlas Central,2029-03-01,2255162618.197689,202980962.87309813,0.15882041157878413
390,S03,Atlas West,2029-09-01,1182095418.1901371,49618779.85714698,0.14256311787999665
391,S01,Atlas East,2028-07-01,1367700596.1248252,142544422.19385839,0.1560745948549076
391,S02,Atlas Central,2029-01-01,1990764201.0261345,375362034.6249106,0.19357658332319505
391,S03,Atlas West,2029-07-01,1043504899.2656074,135364637.37851894,0.1827179720940999
392,S01,Atlas East,2029-02-01,1605263508.7799182,-396033433.0620235,-0.0029423629343416913
392,S02,Atlas Central,2029-08-01,2336550218.335214,-442678992.0014336,0.010350554244504373
392,S03,Atlas West,2030-02-01,1224756602.9950485,-296119449.43620825,-0.059969252188309286
393,S01,Atlas East,2028-08-01,1506845337.5622005,-129112275.28517258,0.08710553480080918
393,S02,Atlas Central,2029-02-01,2193297102.4516473,-8471343.899297714,0.11832705209913952
393,S03,Atlas West,2029-08-01,1149667183.4733825,-54756168.85695624,0.09441770036914243
394,S01,Atlas East,2029-05-01,1401656677.8805828,145834817.16972637,0.16921219898799955
394,S02,Atlas Central,2029-11-01,2040189164.4706266,230054684.19014525,0.18464052325227343
394,S03,Atlas West,2030-05-01,1069412132.012593,-14484512.47429061,0.10954708426751103
395,S01,Atlas East,2028-11-01,1547846705.4470272,-218883118.33672762,0.05915240006165057
395,S02,Atlas Central,2029-05-01,2252976871.2617846,-148165097.12674809,0.08770536939648177
395,S03,Atlas West,2029-11-01,1180949708.6003246,-132012334.80225003,0.05083709439317663
396,S01,Atlas East,2028-09-01,1451908651.6164808,-125172663.85345352,0.08594343431604057
396,S02,Atlas Central,2029-03-01,2113333704.0195441,-15335556.508889675,0.11675123843904722
396,S03,Atlas West,2029-09-01,1107752526.7888706,-56394460.08538616,0.09160944111166391
397,S01,Atlas East,2029-02-01,1522104576.8008919,-186589312.20786273,0.06252175130696802
397,S02,Atlas Central,2029-08-01,2215507772.899076,-137854407.55055356,0.0860346020239664
397,S03,Atlas West,2030-02-01,1161309417.8554952,-149482962.98116052,0.029199314518789876
398,S01,Atlas East,2028-07-01,1321313277.2661211,-72242024.56949532,0.099873200224184
398,S02,Atlas Central,2029-01-01,1923244881.354021,54835241.741702795,0.131799944867939
398,S03,Atlas West,2029-07-01,1008113093.0252628,-21338511.679641247,0.1091584396888694
399,S01,Atlas East,2028-12-01,1369099431.7871356,30439534.456445336,0.12918832665439628
399,S02,Atlas Central,2029-06-01,1992800284.0457196,206478949.83164454,0.16917941791139612
399,S03,Atlas West,2029-12-01,1044572159.067222,34979146.06778693,0.1402970590534789
400,S01,Atlas East,2028-10-01,1720452083.1587925,-414160020.5331702,0.014518218524214088
400,S02,Atlas Central,2029-04-01,2504213587.708909,-422468474.56137943,0.03601688006531445
400,S03,Atlas West,2029-10-01,1312641219.002634,-262091314.49304628,-0.0039032627660396946
401,S01,Atlas East,2028-10-01,1586719690.2058377,-37045819.70864391,0.11073712254211365
401,S02,Atlas Central,2029-04-01,2309558660.188497,132541251.8484118,0.14591965380794414
401,S03,Atlas West,2029-10-01,1210608356.2311206,10419709.110716462,0.12487120575484556
402,S01,Atlas East,2028-10-01,1444710989.6889951,-81145341.95024192,0.09738791618343012
402,S02,Atlas Central,2029-04-01,2102857107.2139819,54928183.5377543,0.1319453006124518
402,S03,Atlas West,2029-10-01,1102260977.3182704,-26355704.20189011,0.10628777697237246
403,S01,Atlas East,2028-09-01,1503886683.571608,-118539081.85688353,0.08893983563122654
403,S02,Atlas Central,2029-03-01,2188990617.1986732,-2870213.5791876316,0.11941403090689917
403,S03,Atlas West,2029-09-01,1147409840.0583377,-51073473.151520014,0.09523077569445837
404,S01,Atlas East,2028-06-01,1658339173.3388116,-349394240.01054144,0.039090624852056166
404,S02,Atlas Central,2028-12-01,2413804796.7487154,-329707418.5734403,0.06113279642291092
404,S03,Atlas West,2029-06-01,1265251369.2881305,-213859674.82580698,0.030626849112540766
405,S01,Atlas East,2029-02-01,1561626613.5989966,-300700524.61858726,0.026619950378155455
405,S02,Atlas Central,2029-08-01,2273034293.127428,-301150891.26484275,0.04535693107833505
405,S03,Atlas West,2030-02-01,1191463268.1533084,-227826659.78281462,-0.018853817753198943
406,S01,Atlas East,2029-01-01,1559052822.9941902,-46558920.773147106,0.10695384228497251
406,S02,Atlas Central,2029-07-01,2269287997.9137664,82565745.1758802,0.1384086639683113
406,S03,Atlas West,2030-01-01,1189499561.2474194,-38193580.340363026,0.09914069864954667
407,S01,Atlas East,2028-10-01,1541089938.290792,-15244499.228295922,0.11609500378747728
407,S02,Atlas Central,2029-04-01,2243142021.2899303,153687241.36708474,0.1508200615547559
407,S03,Atlas West,2029-10-01,1175794545.5107524,21913949.855234146,0.1305086755640632
408,S01,Atlas East,2028-07-01,1504430196.5008664,-205055341.05025733,0.06806142032757934
408,S02,Atlas Central,2029-01-01,2189781730.4623723,-118409677.09101772,0.09685174398903218
408,S03,Atlas West,2029-07-01,1147824520.2932537,-109050687.73329532,0.06978339114011112
409,S01,Atlas East,2028-10-01,1517201851.529383,-27632530.01636541,0.11278472964000441
409,S02,Atlas Central,2029-04-01,2208371583.892769,137129205.64706135,0.1480010477214344
409,S03,Atlas West,2029-10-01,1157568820.0557516,13281372.643767118,0.12648729041434015
410,S01,Atlas East,2028-11-01,1503905709.1052434,-66564410.152017474,0.10175045207146627
410,S02,Atlas Central,2029-05-01,2189018309.919854,70911445.44303107,0.13527598990346945
410,S03,Atlas West,2029-11-01,1147424355.8358524,-25226686.025095344,0.10690703046009631
411,S01,Atlas East,2029-02-01,1545828647.534726,-327091500.7320944,0.016480226432343592
411,S02,Atlas Central,2029-08-01,2250039475.856101,-339157831.5912907,0.03439850888133211
411,S03,Atlas West,2030-02-01,1179410005.156124,-245641559.8763802,-0.032422743719257574
412,S01,Atlas East,2029-01-01,1519582794.6990342,-54041518.57769704,0.10443939753170728
412,S02,Atlas Central,2029-07-01,2211837178.9508166,71340697.36205125,0.1363353827143119
412,S03,Atlas West,2030-01-01,1159385391.511115,-42580476.67563748,0.09610882442312607
413,S01,Atlas East,2028-12-01,1499131631.7922754,-163992507.4477086,0.07220264892736705
413,S02,Atlas Central,2029-06-01,2182069375.1643124,-80546655.34585738,0.1014745278796072
413,S03,Atlas West,2029-12-01,1143781911.663736,-105268573.59566545,0.061277756130569516
414,S01,Atlas East,2028-09-01,1667738865.4690933,-293915020.7356982,0.047451511467794916
414,S02,Atlas Central,2029-03-01,2427486570.8494577,-244948188.53713703,0.0729394829090837
414,S03,Atlas West,2029-09-01,1272422986.2467897,-171579649.50780463,0.041912590677666506
415,S01,Atlas East,2029-01-01,1465061109.242138,-49339241.68867779,0.10529817603316527
415,S02,Atlas Central,2029-07-01,2132477836.785779,85700602.86555314,0.1402684468666633
415,S03,Atlas West,2030-01-01,1117787364.8291867,-35129428.86218941,0.09961834087381805
416,S01,Atlas East,2029-04-01,1469513868.611936,-202983433.94125605,0.050296762943542905
416,S02,Atlas Central,2029-10-01,2138959075.4240408,-207501512.00970674,0.06197957741426108
