site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd
S03,2027-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-23,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-22,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-21,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-20,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S03,2027-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,1841503.4761995617,0.0,-19,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841503.4761995617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1841503.4761995617,-1841503.4761995617,0.0
S03,2027-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,10019508.603094,0.0,-18,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10019508.603094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10019508.603094,-10019508.603094,0.0
S03,2027-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,13479796.8163829,0.0,-17,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13479796.8163829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13479796.8163829,-13479796.8163829,0.0
S03,2027-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,10380864.639866699,0.0,-16,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380864.639866699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10380864.639866699,-10380864.639866699,0.0
S03,2028-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,7281932.463350503,0.0,-15,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7281932.463350503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7281932.463350503,-7281932.463350503,0.0
S03,2028-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,5284949.312321561,0.0,-14,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5284949.312321561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5284949.312321561,-5284949.312321561,0.0
S03,2028-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,12707986.382705985,0.0,-13,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12707986.382705985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12707986.382705985,-12707986.382705985,0.0
S03,2028-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,20188443.777989022,0.0,-12,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20188443.777989022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20188443.777989022,-20188443.777989022,0.0
S03,2028-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,35357287.211776875,0.0,-11,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35357287.211776875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35357287.211776875,-35357287.211776875,0.0
S03,2028-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,50526130.64556474,0.0,-10,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50526130.64556474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50526130.64556474,-50526130.64556474,0.0
S03,2028-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,65694974.07935259,0.0,-9,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65694974.07935259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65694974.07935259,-65694974.07935259,0.0
S03,2028-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,80863817.51314044,0.0,-8,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49993860.30618073,30869957.206959706,185219.7432417582,0.0,0.0,31055176.950201463,0.0,0.0,0.0,0.0,-80863817.51314044,-49993860.30618073,-3.725290298461914e-09
S03,2028-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,87435778.33939837,0.0,-7,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39346100.25272926,48089678.08666911,474869.13022122334,0.0,0.0,79619724.16709179,0.0,0.0,0.0,0.0,-87435778.33939837,-39346100.25272926,0.0
S03,2028-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,87562113.84849827,0.0,-6,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39402951.23182422,48159162.61667405,766673.3207025949,0.0,0.0,128545560.10446844,0.0,0.0,0.0,0.0,-87562113.84849827,-39402951.23182422,0.0
S03,2028-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,70410962.44660339,0.0,-5,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31684933.100971524,38726029.34563187,1003629.5367006017,0.0,0.0,168275218.9868009,0.0,0.0,0.0,0.0,-70410962.44660339,-31684933.10097152,0.0
S03,2028-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,35982324.13371378,0.0,-4,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16192045.860171199,19790278.273542583,1128392.9835620609,0.0,0.0,189193890.24390554,0.0,0.0,0.0,0.0,-35982324.13371378,-16192045.860171199,0.0
S03,2029-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,False,False,59871568.26220668,18129496.402877696,-3,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26942205.717993002,32929362.54421368,1332739.5167287153,0.0,0.0,223455992.30484796,0.0,0.0,0.0,0.0,-59871568.26220668,-26942205.717993002,0.0
S03,2029-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,False,141153223.51546046,107913669.06474818,-2,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63518950.581957206,77634272.93350326,1806541.5914301071,0.0,0.0,302896806.82978135,0.0,0.0,0.0,0.0,-141153223.51546046,-63518950.581957206,0.0
S03,2029-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,False,215827338.12949637,215827338.12949637,-1,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97122302.15827335,118705035.97122301,2529611.0568060256,0.0,0.0,424131453.8578104,0.0,0.0,0.0,0.0,-215827338.12949637,-97122302.15827335,0.0
S03,2029-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,18129496.402877696,18129496.402877696,0,0.2,1125,5.625,6.637499999999999,810000,162000.0,3.65,591300.0,955.7999999999998,52568.99999999999,3400000.0,30780.0,3483349.0,-2892049.0,8158273.381294963,9971223.021582734,0.0,2604616.061276358,5167889.010468965,428934787.86892414,7772505.071745323,0.0,0.0,-2892049.0,-21021545.402877696,-18822827.453040287,-10664554.071745323
S03,2029-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,1,0.23750000000000002,2250,11.25,13.274999999999999,1674000,397575.0,3.65,1451148.75,2345.6924999999997,129013.08749999998,3400000.0,75539.25,3604552.3375,-2153403.5875,0.0,0.0,0.0,2573608.7272135443,5167889.010468965,423766898.8584552,7741497.73768251,0.0,0.0,-2153403.5875,-2153403.5875,-9894901.32518251,-9894901.32518251
S03,2029-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,2,0.275,3375,16.875,19.912499999999998,2430000,668250.0,3.65,2439112.5,3942.6749999999997,216847.12499999997,3400000.0,126967.5,3743814.625,-1304702.125,0.0,0.0,0.0,2542601.393150731,5167889.010468965,418599009.8479862,7710490.403619696,0.0,0.0,-1304702.125,-1304702.125,-9015192.528619695,-9015192.528619695
S03,2029-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,3,0.3125,4500,22.5,26.549999999999997,3348000,1046250.0,3.65,3818812.5,6172.874999999999,339508.12499999994,3400000.0,198787.5,3938295.625,-119483.125,0.0,0.0,0.0,2511594.059087917,5167889.010468965,413431120.83751726,7679483.069556883,0.0,0.0,-119483.125,-119483.125,-7798966.194556883,-7798966.194556883
S03,2029-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,4,0.35000000000000003,5625,28.125,33.1875,4185000,1464750.0000000002,3.65,5346337.500000001,8642.025000000001,475311.37500000006,3400000.0,278302.50000000006,4153613.875,1192723.625000001,0.0,0.0,0.0,2480586.7250251034,5167889.010468965,408263231.8270483,7648475.735494069,0.0,0.0,1192723.625000001,1192723.625000001,-6455752.110494068,-6455752.110494068
S03,2029-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,5,0.38750000000000007,6750,33.75,39.824999999999996,4860000,1883250.0000000002,3.65,6873862.500000001,11111.175000000001,611114.6250000001,3400000.0,357817.50000000006,4368932.125,2504930.375000001,0.0,0.0,0.0,2449579.3909622896,5167889.010468965,403095342.81657934,7617468.401431255,55350.984037711285,13837.746009427821,2491092.628990573,2491092.628990573,-5126375.772440682,-5126375.772440682
S03,2029-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,6,0.42500000000000004,7875,39.375,46.4625,5859000,2490075.0000000005,3.65,9088773.750000002,14691.442500000001,808029.3375,3400000.0,473114.2500000001,4681143.5875,4407630.1625000015,0.0,0.0,0.0,2418572.056899476,5167889.010468966,397927453.8061104,7586461.067368442,1989058.1056005256,497264.5264001314,3910365.6360998703,3910365.6360998703,-3676095.431268572,-3676095.431268572
S03,2029-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,7,0.4625000000000001,9000,45.0,53.099999999999994,6480000,2997000.0000000005,3.65,10939050.000000002,17682.3,972526.5,3400000.0,569430.0000000001,4941956.5,5997093.500000002,0.0,0.0,0.0,2387564.722836662,5167889.010468966,392759564.7956414,7555453.733305628,3609528.77716334,902382.194290835,5094711.305709166,5094711.305709166,-2460742.427596462,-2460742.427596462
S03,2029-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,8,0.5,9000,45.0,53.099999999999994,6696000,3348000.0,3.65,12220200.0,19753.199999999997,1086425.9999999998,3400000.0,636120.0,5122546.0,7097654.0,0.0,0.0,0.0,2356557.3887738483,5167889.010468966,387591675.78517246,7524446.399242815,4741096.611226152,1185274.152806538,5912379.847193462,5912379.847193462,-1612066.5520493528,-1612066.5520493528
S03,2030-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,9,0.5375000000000001,9000,45.0,53.099999999999994,6696000,3599100.0000000005,3.65,13136715.000000002,21234.69,1167907.95,3400000.0,683829.0000000001,5251736.95,7884978.050000002,0.0,0.0,0.0,2325550.0547110345,5167889.010468966,382423786.7747035,7493439.065180001,5559427.995288967,1389856.9988222418,6495121.05117776,6495121.05117776,-998318.0140022412,-998318.0140022412
S03,2030-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,10,0.5750000000000001,9000,45.0,53.099999999999994,6048000,3477600.0000000005,3.65,12693240.000000002,20517.84,1128481.2,3400000.0,660744.0000000001,5189225.2,7504014.800000002,0.0,0.0,0.0,2294542.7206482207,5167889.010468966,377255897.76423454,7462431.731117187,5209472.079351781,1302368.0198379452,6201646.780162057,6201646.780162057,-1260784.9509551302,-1260784.9509551302
S03,2030-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,11,0.6125,9000,45.0,53.099999999999994,6696000,4101300.0000000005,3.65,14969745.000000002,24197.67,1330871.8499999999,3400000.0,779247.0000000001,5510118.85,9459626.150000002,0.0,0.0,0.0,2263535.386585407,5167889.010468966,372088008.7537656,7431424.397054373,7196090.763414595,1799022.6908536488,7660603.459146353,7660603.459146353,229179.06209198013,229179.06209198013
S03,2030-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,12,0.6500000000000001,9000,45.0,53.099999999999994,6480000,4212000.000000001,3.65,15373800.000000004,24850.8,1366794.0,3400000.0,800280.0000000002,5567074.0,9806726.000000004,0.0,0.0,0.0,2232528.052522593,5167889.010468966,366920119.7432966,7400417.0629915595,7574197.947477411,1893549.4868693526,7913176.513130651,7913176.513130651,512759.45013909135,512759.45013909135
S03,2030-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,13,0.6875,9000,45.0,53.099999999999994,6696000,4603500.0,3.65,16802775.0,27160.649999999994,1493835.7499999998,3400000.0,874665.0,5768500.75,11034274.25,0.0,0.0,0.0,2201520.7184597794,5167889.010468966,361752230.73282766,7369409.728928746,8832753.53154022,2208188.382885055,8826085.867114944,8826085.867114944,1456676.1381861987,1456676.1381861987
S03,2030-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,14,0.7250000000000001,9000,45.0,53.099999999999994,6480000,4698000.000000001,3.65,17147700.000000004,27718.199999999997,1524500.9999999998,3400000.0,892620.0000000002,5817121.0,11330579.000000004,0.0,0.0,0.0,2170513.3843969656,5167889.010468966,356584341.7223587,7338402.394865932,9160065.615603037,2290016.4039007593,9040562.596099244,9040562.596099244,1702160.2012333125,1702160.2012333125
S03,2030-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,15,0.7625000000000002,9000,45.0,53.099999999999994,6696000,5105700.000000001,3.65,18635805.000000004,30123.63,1656799.6500000001,3400000.0,970083.0000000002,6026882.65,12608922.350000003,0.0,0.0,0.0,2139506.050334152,5167889.010468966,351416452.71188974,7307395.060803118,10469416.299665852,2617354.074916463,9991568.27508354,9991568.27508354,2684173.214280422,2684173.214280422
S03,2030-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,16,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,2108498.716271338,5167889.010468967,346248563.7014208,7276387.726740305,11287747.683728661,2821936.9209321653,10574309.479067836,10574309.479067836,3297921.7523275306,3297921.7523275306
S03,2030-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,17,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,2077491.3822085245,5167889.010468967,341080674.6909518,7245380.3926774915,10776940.617791476,2694235.154447869,10160196.845552132,10160196.845552132,2914816.45287464,2914816.45287464
S03,2030-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,18,0.8,9000,45.0,53.099999999999994,6696000,5356800.0,3.65,19552320.0,31605.119999999995,1738281.5999999996,3400000.0,1017792.0,6156073.6,13396246.4,0.0,0.0,0.0,2046484.0481457107,5167889.010468967,335912785.68048286,7214373.058614678,11349762.351854289,2837440.5879635722,10558805.812036429,10558805.812036429,3344432.753421751,3344432.753421751
S03,2030-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.45,0.55,0.072,7,0.25,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,True,True,True,0.0,0.0,19,0.8,9000,45.0,53.099999999999994,6480000,5184000.0,3.65,18921600.0,30585.599999999995,1682207.9999999998,3400000.0,984960.0,6067168.0,12854432.0,0.0,0.0,0.0,2015476.714082897,5167889.010468967,330744896.6700139,7183365.724551864,10838955.285917103,2709738.821479276,10144693.178520724,10144693.178520724,2961327.45396886,2961327.45396886
