site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd,grant_funding_usd,customer_prepayment_usd,equipment_finance_usd,sponsor_equity_draw_usd,maintenance_capex_usd,cads_usd,dscr,rolling_12m_cads_usd,rolling_12m_debt_service_usd,rolling_12m_dscr,adjusted_equity_cash_flow_usd,capital_stack
S02,2030-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,20,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,6411675.204052091,10686125.34008682,1057926408.6685951,17097800.54413891,20044519.99594791,5011129.998986977,21445065.20101302,21445065.20101302,4347264.656874113,4347264.656874113,0.0,0.0,0.0,0.0,749088.0,20695977.20101302,1.2104467558610958,191087173.68082485,209405312.16434127,0.9125230477957486,3598176.656874113,project_finance
S02,2030-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,21,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,6347558.452011569,10686125.34008682,1047240283.3285083,17033683.792098388,21187176.58798843,5296794.146997107,22237940.89300289,22237940.89300289,5204257.100904502,5204257.100904502,0.0,0.0,0.0,0.0,774057.6,21463883.29300289,1.2600846390584983,203200685.9107033,208635911.13985503,0.9739487550371502,4430199.5009045005,project_finance
S02,2030-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,22,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,6283441.699971049,10686125.34008682,1036554157.9884214,16969567.040057868,21251293.34002895,5312823.335007237,22221911.704992764,22221911.704992764,5252344.664934896,5252344.664934896,0.0,0.0,0.0,0.0,774057.6,21447854.104992762,1.2639010797602308,213289032.0005817,207866510.11536878,1.026086558542804,4478287.064934894,project_finance
S02,2030-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,23,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,6219324.947930528,10686125.34008682,1025868032.6483346,16905450.288017347,20236870.252069473,5059217.563017368,21396977.63698263,21396977.63698263,4491527.3489652835,4491527.3489652835,0.0,0.0,0.0,0.0,749088.0,20647889.63698263,1.2213747214777202,220940645.92846018,207097109.0908825,1.0668456305273801,3742439.3489652835,project_finance
S02,2030-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,24,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,6155208.195890007,10686125.34008682,1015181907.3082478,16841333.535976827,21379526.844109993,5344881.711027498,22189853.3289725,22189853.3289725,5348519.792995673,5348519.792995673,0.0,0.0,0.0,0.0,774057.6,21415795.7289725,1.2716211387431764,227953122.0339386,206327708.06639627,1.1048110027015046,4574462.192995671,project_finance
S02,2030-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,25,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,6091091.443849486,10686125.34008682,1004495781.968161,16777216.783936307,20365103.756150514,5091275.9390376285,21364919.26096237,21364919.26096237,4587702.477026064,4587702.477026064,0.0,0.0,0.0,0.0,749088.0,20615831.26096237,1.228799241641881,233861632.80981705,205558307.04191005,1.1376900120224107,3838614.477026064,project_finance
S02,2030-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,26,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,6026974.691808965,10686125.34008682,993809656.6280742,16713100.031895785,21507760.348191034,5376940.0870477585,22157794.95295224,22157794.95295224,5444694.921056455,5444694.921056455,0.0,0.0,0.0,0.0,774057.6,21383737.35295224,1.2794596641043774,239072902.32489547,204788906.01742378,1.1674113943679876,4670637.3210564535,project_finance
S02,2031-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,27,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5962857.939768444,10686125.34008682,983123531.2879874,16648983.279855262,21571877.100231554,5392969.275057889,22141765.76494211,22141765.76494211,5492782.485086847,5492782.485086847,0.0,0.0,0.0,0.0,774057.6,21367708.164942108,1.2834242070983608,243383568.5447739,204019504.99293754,1.192942648072786,4718724.885086846,project_finance
S02,2031-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,28,0.85,18000,90.0,109.8,12096000,10281600.0,3.4,34957440.0,62717.75999999999,3010452.4799999995,5900000.0,1747872.0000000002,10658324.48,24299115.52,0.0,0.0,0.0,5898741.1877279235,10686125.34008682,972437405.9479005,16584866.527814742,18400374.332272075,4600093.583068019,19699021.936931983,19699021.936931983,3114155.4091172405,3114155.4091172405,0.0,0.0,0.0,0.0,699148.8,18999873.136931982,1.1456150765559068,246445010.83905232,203250103.9684513,1.2125209583032035,2415006.6091172397,project_finance
S02,2031-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,29,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5834624.435687402,10686125.34008682,961751280.6078137,16520749.775774222,21700110.6043126,5425027.65107815,22109707.38892185,22109707.38892185,5588957.613147628,5588957.613147628,0.0,0.0,0.0,0.0,774057.6,21335649.788921848,1.2914456110344412,248954470.46853077,202480702.94396502,1.2295219586304331,4814900.013147626,project_finance
S02,2031-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,30,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,5770507.683646882,10686125.34008682,951065155.2677269,16456633.023733702,20685687.516353115,5171421.879088279,21284773.32091172,21284773.32091172,4828140.297178019,4828140.297178019,0.0,0.0,0.0,0.0,749088.0,20535685.32091172,1.2478667593362034,250505223.3644092,201711301.91947877,1.2418997893554249,4079052.297178019,project_finance
S02,2031-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,31,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5706390.931606361,10686125.34008682,940379029.9276401,16392516.271693181,21828344.10839364,5457086.02709841,22077649.01290159,22077649.01290159,5685132.741208408,5685132.741208408,0.0,0.0,0.0,0.0,774057.6,21303591.412901588,1.2995925128156753,251213476.40348765,200941900.89499256,1.2501796553361253,4911075.141208407,project_finance
S02,2031-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,32,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,5642274.1795658395,10686125.34008682,929692904.5875533,16328399.51965266,20813921.02043416,5203480.25510854,21252714.94489146,21252714.94489146,4924315.425238801,4924315.425238801,0.0,0.0,0.0,0.0,749088.0,20503626.94489146,1.2557034092786343,251021126.1473661,200172499.8705063,1.2540240358178787,4175227.425238801,project_finance
S02,2031-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,33,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5578157.427525319,10686125.34008682,919006779.2474664,16264282.767612139,21956577.61247468,5489144.40311867,22045590.63688133,22045590.63688133,5781307.86926919,5781307.86926919,0.0,0.0,0.0,0.0,774057.6,21271533.036881328,1.307867880853644,250828775.89124453,199403098.84602004,1.257898083544507,5007250.269269189,project_finance
S02,2031-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,34,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5514040.675484798,10686125.34008682,908320653.9073796,16200166.015571617,22020694.3645152,5505173.5911288,22029561.4488712,22029561.4488712,5829395.433299582,5829395.433299582,0.0,0.0,0.0,0.0,774057.6,21255503.848871198,1.3120546930469963,250636425.63512298,198633697.82153377,1.2618021432612712,5055337.833299581,project_finance
S02,2031-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,35,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,5449923.923444277,10686125.34008682,897634528.5672928,16136049.263531096,21006271.276555724,5251567.819138931,21204627.380861066,21204627.380861066,5068578.11732997,5068578.11732997,0.0,0.0,0.0,0.0,749088.0,20455539.380861066,1.2676919267402338,250444075.3790014,197864296.79704756,1.2657365650756374,4319490.11732997,project_finance
S02,2031-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,36,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5385807.171403756,10686125.34008682,886948403.227206,16071932.511490576,22148927.86859624,5537231.96714906,21997503.07285094,21997503.07285094,5925570.561360363,5925570.561360363,0.0,0.0,0.0,0.0,774057.6,21223445.472850937,1.3205285336830095,250251725.12287983,197094895.77256128,1.2697017045619443,5151512.961360361,project_finance
S02,2031-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,37,0.85,18000,90.0,109.8,12960000,11016000.0,3.4,37454400.0,67197.59999999999,3225484.8,5900000.0,1872720.0000000002,10998204.8,26456195.2,0.0,0.0,0.0,5321690.419363235,10686125.34008682,876262277.8871192,16007815.759450056,21134504.780636765,5283626.195159191,21172569.004840806,21172569.004840806,5164753.2453907505,5164753.2453907505,0.0,0.0,0.0,0.0,749088.0,20423481.004840806,1.2758443320278725,250059374.8667583,196325494.74807504,1.273697922868523,4415665.2453907505,project_finance
S02,2031-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,0.25,0.75,0.072,10.0,0.15,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,True,True,True,0.0,0.0,38,0.85,18000,90.0,109.8,13392000,11383200.0,3.4,38702880.0,69437.51999999999,3333000.9599999995,5900000.0,1935144.0000000002,11168144.959999999,27534735.04,0.0,0.0,0.0,5257573.667322715,10686125.34008682,865576152.5470324,15943699.007409535,22277161.372677285,5569290.343169321,21965444.69683068,21965444.69683068,6021745.689421143,6021745.689421143,0.0,0.0,0.0,0.0,774057.6,21191387.096830677,1.329138682747484,249867024.6106367,195556093.72358876,1.27772558682735,5247688.089421142,project_finance
S03,2027-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-27,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-26,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-25,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-24,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-23,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-06-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-22,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-07-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-21,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-08-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,0.0,0.0,-20,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,project_finance
S03,2027-09-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,1841503.4761995617,0.0,-19,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1841503.4761995617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1841503.4761995617,-1841503.4761995617,0.0,0.0,0.0,92075.17380997809,1841503.4761995617,0.0,0.0,,,,,-1841503.4761995617,project_finance
S03,2027-10-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,10019508.603094,0.0,-18,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10019508.603094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10019508.603094,-10019508.603094,0.0,0.0,0.0,500975.43015470007,10019508.603094,0.0,0.0,,,,,-10019508.603094,project_finance
S03,2027-11-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,13479796.8163829,0.0,-17,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13479796.8163829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13479796.8163829,-13479796.8163829,0.0,0.0,0.0,673989.8408191451,13479796.8163829,0.0,0.0,,,,,-13479796.8163829,project_finance
S03,2027-12-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,10380864.639866699,0.0,-16,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10380864.639866699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10380864.639866699,-10380864.639866699,0.0,0.0,0.0,519043.23199333495,10380864.639866699,0.0,0.0,,0.0,0.0,,-10380864.639866699,project_finance
S03,2028-01-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,7281932.463350503,0.0,-15,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7281932.463350503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7281932.463350503,-7281932.463350503,0.0,0.0,0.0,364096.62316752516,7281932.463350503,0.0,0.0,,0.0,0.0,,-7281932.463350503,project_finance
S03,2028-02-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,5284949.312321561,0.0,-14,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5284949.312321561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5284949.312321561,-5284949.312321561,0.0,0.0,0.0,264247.46561607806,5284949.312321561,0.0,0.0,,0.0,0.0,,-5284949.312321561,project_finance
S03,2028-03-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,12707986.382705985,0.0,-13,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12707986.382705985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12707986.382705985,-12707986.382705985,0.0,0.0,0.0,635399.3191352993,12707986.382705985,0.0,0.0,,0.0,0.0,,-12707986.382705985,project_finance
S03,2028-04-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,20188443.777989022,0.0,-12,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20188443.777989022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20188443.777989022,-20188443.777989022,0.0,0.0,0.0,1009422.1888994512,20188443.777989022,0.0,0.0,,0.0,0.0,,-20188443.777989022,project_finance
S03,2028-05-01,Atlas West,Nevada,45,1.18,53.1,2029-01-01,2029-04-01,0,9000,3.65,55,3400000,0.19,0.2,0.8,16,8,0.25,0.75,0.072,10.0,0.15,2029-02-01,2028-03-01,2028-02-01,2029-01-01,2029-04-01,2027-09-01,base,2029-04-01,False,False,False,35357287.211776875,0.0,-11,0.0,0,0.0,0.0,0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35357287.211776875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35357287.211776875,-35357287.211776875,0.0,0.0,0.0,1767864.360588844,35357287.211776875,0.0,0.0,,0.0,0.0,,-35357287.211776875,project_finance
